fact,k_s,pzt,pzm,fnlt,fnlm
6.454101935475037776e-04,3.238728469929344489e-01,2.085725818708234208e-09,2.086130749783672359e-09,-3.159001585226007408e-02,1.557139050539644957e-02
6.470373893867006638e-04,3.246893890220571288e-01,2.085560897349116776e-09,2.085952260997518561e-09,-3.159762898246903928e-02,1.562287002346849502e-02
6.486686876809340382e-04,3.255079897013307133e-01,2.085382755875828819e-09,2.085769337605950588e-09,-3.147505649104536535e-02,1.567457124567837173e-02
6.503040987732351284e-04,3.263286542209846153e-01,2.085200446094955534e-09,2.085593476480120492e-09,-3.146686884821989910e-02,1.572650782028551034e-02
6.519436330327116336e-04,3.271513877843336138e-01,2.085040067320269172e-09,2.085434680911938570e-09,-3.133546858386082601e-02,1.577869223767490794e-02
6.535873008546138610e-04,3.279761956078111607e-01,2.084896915972832763e-09,2.085299466773508135e-09,-3.134212440000725547e-02,1.583113401125411240e-02
6.552351126604004285e-04,3.288030829210022987e-01,2.084792667749159143e-09,2.085189538997300689e-09,-3.143630678922834654e-02,1.588383760248329724e-02
6.568870788978041844e-04,3.296320549666766908e-01,2.084699410385681755e-09,2.085101415839394723e-09,-3.121257794174823325e-02,1.593680205959728535e-02
6.585432100408987769e-04,3.304631170008219820e-01,2.084633244122515998e-09,2.085027092543473520e-09,-3.132558234221081983e-02,1.599002143591204267e-02
6.602035165901646825e-04,3.312962742926771620e-01,2.084552876674835899e-09,2.084955627227510180e-09,-3.127777051581050183e-02,1.604348624494346745e-02
6.618680090725562095e-04,3.321315321247659269e-01,2.084481515919689235e-09,2.084875343148153318e-09,-3.109403074981547527e-02,1.609718543968386567e-02
6.635366980415679595e-04,3.329688957929301529e-01,2.084379400100767150e-09,2.084776207252286933e-09,-3.102090239265908184e-02,1.615110960747548688e-02
6.652095940773015059e-04,3.338083706063634248e-01,2.084251314034438150e-09,2.084651899503127101e-09,-3.108788151664602234e-02,1.620525482971137826e-02
6.668867077865332652e-04,3.346499618876448978e-01,2.084106915051346576e-09,2.084501145255442908e-09,-3.101064717992902536e-02,1.625961238105002454e-02
6.685680498027809582e-04,3.354936749727728817e-01,2.083933984328151631e-09,2.084328006626495664e-09,-3.091333074367129050e-02,1.631419470749247841e-02
6.702536307863713730e-04,3.363395152111985364e-01,2.083745209670678645e-09,2.084141080850398801e-09,-3.082374923892279919e-02,1.636900932369339881e-02
6.719434614245079103e-04,3.371874879658601221e-01,2.083557518790579955e-09,2.083951727720307270e-09,-3.094066934337177943e-02,1.642406944956920772e-02
6.736375524313383467e-04,3.380375986132168609e-01,2.083368236099067961e-09,2.083771699451625013e-09,-3.087429582844120404e-02,1.647938940354336940e-02
6.753359145480228136e-04,3.388898525432829101e-01,2.083219540762118501e-09,2.083610658267920243e-09,-3.065432831826215079e-02,1.653498199564802304e-02
6.770385585428017770e-04,3.397442551596616678e-01,2.083084361309620254e-09,2.083474108372713172e-09,-3.068988496883945025e-02,1.659085594347776624e-02
6.787454952110644505e-04,3.406008118795799122e-01,2.082961516552911078e-09,2.083362190844839022e-09,-3.062143141584131034e-02,1.664701427486177387e-02
6.804567353754171002e-04,3.414595281339223853e-01,2.082865384141788825e-09,2.083269615371264741e-09,-3.054818952883651614e-02,1.670345420242373702e-02
6.821722898857517830e-04,3.423204093672658765e-01,2.082782117807750573e-09,2.083186762187870553e-09,-3.049112762282157191e-02,1.676016767923937598e-02
6.838921696193150847e-04,3.431834610379141393e-01,2.082706559597107741e-09,2.083101735669000878e-09,-3.059057473306861508e-02,1.681714376687219389e-02
6.856163854807770762e-04,3.440486886179321968e-01,2.082608964031802411e-09,2.083002938133396441e-09,-3.033285477853546463e-02,1.687437123291844407e-02
6.873449484023005929e-04,3.449160975931810924e-01,2.082480059186564118e-09,2.082881608610016952e-09,-3.022098553255943981e-02,1.693184393642984190e-02
6.890778693436096485e-04,3.457856934633525281e-01,2.082340862444681607e-09,2.082733772375460004e-09,-3.040492375555382820e-02,1.698954980920666658e-02
6.908151592920625103e-04,3.466574817420051691e-01,2.082165059340727512e-09,2.082561144634810850e-09,-3.030403762704222612e-02,1.704749930024901730e-02
6.925568292627134982e-04,3.475314679565958409e-01,2.081972302125021521e-09,2.082370795695950933e-09,-3.026527129342461778e-02,1.710569791844011173e-02
6.943028902983931078e-04,3.484076576485198307e-01,2.081781779327844915e-09,2.082173605729984707e-09,-3.019758535852296033e-02,1.716415872264030404e-02
6.960533534697697011e-04,3.492860563731415846e-01,2.081591977778472230e-09,2.081981850593380960e-09,-3.015267977426443896e-02,1.722289673682964040e-02
6.978082298754236662e-04,3.501666696998321782e-01,2.081408666475560656e-09,2.081806443283034494e-09,-3.004359737827065960e-02,1.728192621128788950e-02
6.995675306419168061e-04,3.510495032120038994e-01,2.081253155230773999e-09,2.081654451478256866e-09,-2.989859726563780587e-02,1.734125793173326921e-02
7.013312669238632455e-04,3.519345625071461092e-01,2.081137878145399212e-09,2.081527460849712396e-09,-3.000483877851945272e-02,1.740089672043805893e-02
7.030994499039995788e-04,3.528218531968601024e-01,2.081024987438229516e-09,2.081421173422316760e-09,-2.986741962463273017e-02,1.746084070615021300e-02
7.048720907932563189e-04,3.537113809068952452e-01,2.080930700034255188e-09,2.081326354151371302e-09,-2.991349579736312866e-02,1.752108257682833889e-02
7.066492008308286957e-04,3.546031512771844474e-01,2.080836591261466079e-09,2.081230929483884446e-09,-2.979630304972787080e-02,1.758161088789613261e-02
7.084307912842481049e-04,3.554971699618799108e-01,2.080724950134620494e-09,2.081122770614515041e-09,-2.968359504527776430e-02,1.764241388852674439e-02
7.102168734494530150e-04,3.563934426293887681e-01,2.080598637434789021e-09,2.080992521788289959e-09,-2.963463841857628261e-02,1.770348427622110699e-02
7.120074586508616087e-04,3.572919749624094976e-01,2.080427344516886903e-09,2.080835816191578997e-09,-2.946839891410709192e-02,1.776481046889057114e-02
7.138025582414424730e-04,3.581927726579675619e-01,2.080264087494304728e-09,2.080654331837527862e-09,-2.947715517628474516e-02,1.782640188915559851e-02
7.156021836027873489e-04,3.590958414274517119e-01,2.080052891831214838e-09,2.080455441953031354e-09,-2.937358765971002234e-02,1.788826505559652086e-02
7.174063461451829059e-04,3.600011869966500133e-01,2.079853303710720468e-09,2.080250495356940387e-09,-2.946416311251718809e-02,1.795041368966919168e-02
7.192150573076832752e-04,3.609088151057864291e-01,2.079655264340668947e-09,2.080052129179454456e-09,-2.945335991447083773e-02,1.801286383079031897e-02
7.210283285581824738e-04,3.618187315095570122e-01,2.079472848980901630e-09,2.079871239247570786e-09,-2.922074755359889767e-02,1.807563012394989427e-02
7.228461713934871552e-04,3.627309419771664323e-01,2.079303839384507510e-09,2.079714335243325541e-09,-2.927789114691210781e-02,1.813872305367198248e-02
7.246685973393896842e-04,3.636454522923645571e-01,2.079193660066477509e-09,2.079581929462525008e-09,-2.914153369519627279e-02,1.820214645645798490e-02
7.264956179507406700e-04,3.645622682534832015e-01,2.079076655006436198e-09,2.079468369236448636e-09,-2.915917939981793605e-02,1.826589709045512225e-02
7.283272448115228007e-04,3.654813956734727087e-01,2.078971185701875688e-09,2.079363179280658349e-09,-2.903939752517127604e-02,1.832996587751202847e-02
7.301634895349241351e-04,3.664028403799390321e-01,2.078854258386839882e-09,2.079253608362624912e-09,-2.900944012807750785e-02,1.839434052034259748e-02
7.320043637634117200e-04,3.673266082151805390e-01,2.078738503944886108e-09,2.079127769446519625e-09,-2.892937222155781904e-02,1.845900902602274837e-02
7.338498791688049909e-04,3.682527050362250365e-01,2.078591070800960192e-09,2.078977601660099223e-09,-2.885907885095194761e-02,1.852397329072798943e-02
7.357000474523505817e-04,3.691811367148669643e-01,2.078408506090037850e-09,2.078800915115097570e-09,-2.881640021766932597e-02,1.858919962872576312e-02
7.375548803447959422e-04,3.701119091377047532e-01,2.078213803993060938e-09,2.078601972319900122e-09,-2.867726185949901266e-02,1.865472506746308073e-02
7.394143896064638228e-04,3.710450282061779070e-01,2.077987706569054284e-09,2.078390463746312035e-09,-2.877809105235157663e-02,1.872055099453455093e-02
7.412785870273261085e-04,3.719804998366040838e-01,2.077781450267519600e-09,2.078179080709565445e-09,-2.855824763674222680e-02,1.878669329635877447e-02
7.431474844270824238e-04,3.729183299602186752e-01,2.077587637894613056e-09,2.077980299310001074e-09,-2.859357234735106917e-02,1.885316853488211777e-02
7.450210936552264856e-04,3.738585245232080023e-01,2.077402171263302730e-09,2.077803180975392044e-09,-2.846079200067684958e-02,1.891999007074999725e-02
7.468994265911325144e-04,3.748010894867526699e-01,2.077270290008934019e-09,2.077651014100133196e-09,-2.845458632500110982e-02,1.898716502856305152e-02
7.487824951441211536e-04,3.757460308270608174e-01,2.077117851895256171e-09,2.077520422296841803e-09,-2.824660321243228564e-02,1.905469300813214528e-02
7.506703112535398088e-04,3.766933545354080315e-01,2.077006236947678566e-09,2.077402196043892254e-09,-2.824582671086208613e-02,1.912256669436763340e-02
7.525628868888369159e-04,3.776430666181752049e-01,2.076899292326540262e-09,2.077283658339015390e-09,-2.824469039750976060e-02,1.919077378056604707e-02
7.544602340496381603e-04,3.785951730968861173e-01,2.076749365982156057e-09,2.077151969946814660e-09,-2.829502461878212471e-02,1.925930132280190971e-02
7.563623647658223714e-04,3.795496800082461264e-01,2.076596427684197926e-09,2.076997514817785302e-09,-2.810154115117628054e-02,1.932813747830764567e-02
7.582692910975978497e-04,3.805065934041800824e-01,2.076426401057136538e-09,2.076816476845623563e-09,-2.805117812468529981e-02,1.939728291090322271e-02
7.601810251355791293e-04,3.814659193518709079e-01,2.076209743688712151e-09,2.076611885963647163e-09,-2.794329227233109322e-02,1.946673715962398549e-02
7.620975790008628712e-04,3.824276639337979011e-01,2.076005159728887933e-09,2.076392861780795393e-09,-2.790881972876628481e-02,1.953651289166234706e-02
7.640189648451058179e-04,3.833918332477755375e-01,2.075785266079647535e-09,2.076172194191439878e-09,-2.781401075965224054e-02,1.960662650102631271e-02
7.659451948506006873e-04,3.843584334069918285e-01,2.075563979390626551e-09,2.075962908250081911e-09,-2.787362640326837560e-02,1.967709538918225448e-02
7.678762812303543440e-04,3.853274705400474009e-01,2.075385339600070301e-09,2.075774723611739898e-09,-2.768351443303618611e-02,1.974793392559451646e-02
7.698122362281647774e-04,3.862989507909940778e-01,2.075213045257467546e-09,2.075611375485163406e-09,-2.765314634466561200e-02,1.981915007458817310e-02
7.717530721186985137e-04,3.872728803193738467e-01,2.075085166395740711e-09,2.075469547087396489e-09,-2.768634192212063652e-02,1.989074356179215339e-02
7.736988012075691123e-04,3.882492653002582728e-01,2.074950788647286893e-09,2.075339735619524519e-09,-2.749118472516111009e-02,1.996270674677650542e-02
7.756494358314145778e-04,3.892281119242871901e-01,2.074813526890828257e-09,2.075208843544602633e-09,-2.739696250251100890e-02,2.003502679854371124e-02
7.776049883579759644e-04,3.902094263977082811e-01,2.074667116098052384e-09,2.075063802362314960e-09,-2.743101890389058536e-02,2.010769038537403228e-02
7.795654711861755475e-04,3.911932149424162120e-01,2.074504230950078813e-09,2.074895229360254368e-09,-2.728008420080912932e-02,2.018069307831888912e-02
7.815308967461956444e-04,3.921794837959922120e-01,2.074298805257912138e-09,2.074700097591866215e-09,-2.724077448748675467e-02,2.025401386597712461e-02
7.835012774995570028e-04,3.931682392117435976e-01,2.074087901905035800e-09,2.074482621975392237e-09,-2.723495723248625308e-02,2.032767647576249129e-02
7.854766259391983809e-04,3.941594874587432962e-01,2.073870911482457497e-09,2.074253121114121077e-09,-2.711805513273811419e-02,2.040168774905416413e-02
7.874569545895555855e-04,3.951532348218699253e-01,2.073627863382397343e-09,2.074025105020540687e-09,-2.704775116333384133e-02,2.047606535337419612e-02
7.894422760066405111e-04,3.961494876018471500e-01,2.073412863436336256e-09,2.073811419867015015e-09,-2.696719076156789408e-02,2.055082702839129000e-02
7.914326027781212617e-04,3.971482521152840950e-01,2.073223779848534014e-09,2.073620537535957217e-09,-2.695935801316961394e-02,2.062598620519704579e-02
7.934279475234015146e-04,3.981495346947150904e-01,2.073066751053594376e-09,2.073454069878072590e-09,-2.678752896958085800e-02,2.070154870113441459e-02
7.954283228937009684e-04,3.991533416886400287e-01,2.072913155982543456e-09,2.073306251231287906e-09,-2.676809902131173716e-02,2.077751161202650437e-02
7.974337415721343813e-04,4.001596794615639996e-01,2.072773921492647578e-09,2.073165574830556211e-09,-2.668304614580056799e-02,2.085386430455906173e-02
7.994442162737962470e-04,4.011685543940399223e-01,2.072621107350401952e-09,2.073018136433854734e-09,-2.664084010792283977e-02,2.093059297762933299e-02
8.014597597458323524e-04,4.021799728827042397e-01,2.072462325632753064e-09,2.072851726062090460e-09,-2.650977322282808274e-02,2.100768515980114964e-02
8.034803847675320429e-04,4.031939413403233807e-01,2.072277487784639909e-09,2.072659464619420974e-09,-2.656018786468518009e-02,2.108513138649493329e-02
8.055061041504005389e-04,4.042104661958300094e-01,2.072047964955758687e-09,2.072441891044885320e-09,-2.632707980684868831e-02,2.116293432646884631e-02
8.075369307382436121e-04,4.052295538943655462e-01,2.071809321782729290e-09,2.072206849455362831e-09,-2.622587743878574199e-02,2.124110389771826160e-02
8.095728774072490086e-04,4.062512108973208580e-01,2.071575656429333125e-09,2.071967172990247821e-09,-2.628686421244137358e-02,2.131965661035647996e-02
8.116139570660672225e-04,4.072754436823770585e-01,2.071341512907061649e-09,2.071736828899782231e-09,-2.622556212559902511e-02,2.139861143108155034e-02
8.136601826558941116e-04,4.083022587435467532e-01,2.071129059726190822e-09,2.071526673648201545e-09,-2.619398768477634518e-02,2.147798473828178151e-02
8.157115671505525386e-04,4.093316625912151174e-01,2.070948332359414383e-09,2.071341109940478757e-09,-2.608482638236233817e-02,2.155778575249376813e-02
8.177681235565747693e-04,4.103636617521811969e-01,2.070795876579752276e-09,2.071176688717495561e-09,-2.587110811450378869e-02,2.163801445585888591e-02
8.198298649132848732e-04,4.113982627696992633e-01,2.070625028478998799e-09,2.071023120052442828e-09,-2.583324758930635387e-02,2.171866219414316651e-02
8.218968042928812305e-04,4.124354722035202259e-01,2.070464411562903073e-09,2.070866419905412808e-09,-2.585678852663974084e-02,2.179971498444540148e-02
8.239689548005197988e-04,4.134752966299334309e-01,2.070316847502776649e-09,2.070693245430288076e-09,-2.574909390725183683e-02,2.188115876186184569e-02
8.260463295743971637e-04,4.145177426418082400e-01,2.070103722420858362e-09,2.070495080172573697e-09,-2.566789237853780645e-02,2.196298458574524534e-02
8.281289417858331541e-04,4.155628168486357188e-01,2.069876823175593718e-09,2.070270947586552104e-09,-2.569921941788828532e-02,2.204518935754804648e-02
8.302168046393554107e-04,4.166105258765708252e-01,2.069642112067693855e-09,2.070027768328807229e-09,-2.540291513401804480e-02,2.212778474405068321e-02
8.323099313727823269e-04,4.176608763684740988e-01,2.069387724156359863e-09,2.069778210977293162e-09,-2.546918172160451965e-02,2.221078648050393151e-02
8.344083352573072919e-04,4.187138749839539598e-01,2.069149167569996331e-09,2.069536678939850965e-09,-2.523660961116521231e-02,2.229421429953819256e-02
8.365120295975826074e-04,4.197695283994089532e-01,2.068921221219509050e-09,2.069314693834433540e-09,-2.521165712458187450e-02,2.237808550928433934e-02
8.386210277318042723e-04,4.208278433080700487e-01,2.068723904751477091e-09,2.069117155612760331e-09,-2.513311795498086171e-02,2.246241030832065583e-02
8.407353430317962258e-04,4.218888264200429949e-01,2.068556981962070685e-09,2.068940707193440858e-09,-2.507671965180715071e-02,2.254718888926294379e-02
8.428549889030950227e-04,4.229524844623510083e-01,2.068379571415060142e-09,2.068774772156849492e-09,-2.500721862883134583e-02,2.263241240061760265e-02
8.449799787850351606e-04,4.240188241789772383e-01,2.068217445470596503e-09,2.068604969408996910e-09,-2.492906642981677218e-02,2.271806634941380201e-02
